scorer,DLC_DlcrnetStride16Ms5_NPX_VTAOct7shuffle3_snapshot_170,DLC_DlcrnetStride16Ms5_NPX_VTAOct7shuffle3_snapshot_170,DLC_DlcrnetStride16Ms5_NPX_VTAOct7shuffle3_snapshot_170,DLC_DlcrnetStride16Ms5_NPX_VTAOct7shuffle3_snapshot_170,DLC_DlcrnetStride16Ms5_NPX_VTAOct7shuffle3_snapshot_170,DLC_DlcrnetStride16Ms5_NPX_VTAOct7shuffle3_snapshot_170,DLC_DlcrnetStride16Ms5_NPX_VTAOct7shuffle3_snapshot_170,DLC_DlcrnetStride16Ms5_NPX_VTAOct7shuffle3_snapshot_170,DLC_DlcrnetStride16Ms5_NPX_VTAOct7shuffle3_snapshot_170,DLC_DlcrnetStride16Ms5_NPX_VTAOct7shuffle3_snapshot_170,DLC_DlcrnetStride16Ms5_NPX_VTAOct7shuffle3_snapshot_170,DLC_DlcrnetStride16Ms5_NPX_VTAOct7shuffle3_snapshot_170,DLC_DlcrnetStride16Ms5_NPX_VTAOct7shuffle3_snapshot_170,DLC_DlcrnetStride16Ms5_NPX_VTAOct7shuffle3_snapshot_170,DLC_DlcrnetStride16Ms5_NPX_VTAOct7shuffle3_snapshot_170,DLC_DlcrnetStride16Ms5_NPX_VTAOct7shuffle3_snapshot_170,DLC_DlcrnetStride16Ms5_NPX_VTAOct7shuffle3_snapshot_170,DLC_DlcrnetStride16Ms5_NPX_VTAOct7shuffle3_snapshot_170,DLC_DlcrnetStride16Ms5_NPX_VTAOct7shuffle3_snapshot_170,DLC_DlcrnetStride16Ms5_NPX_VTAOct7shuffle3_snapshot_170,DLC_DlcrnetStride16Ms5_NPX_VTAOct7shuffle3_snapshot_170,DLC_DlcrnetStride16Ms5_NPX_VTAOct7shuffle3_snapshot_170,DLC_DlcrnetStride16Ms5_NPX_VTAOct7shuffle3_snapshot_170,DLC_DlcrnetStride16Ms5_NPX_VTAOct7shuffle3_snapshot_170,DLC_DlcrnetStride16Ms5_NPX_VTAOct7shuffle3_snapshot_170,DLC_DlcrnetStride16Ms5_NPX_VTAOct7shuffle3_snapshot_170,DLC_DlcrnetStride16Ms5_NPX_VTAOct7shuffle3_snapshot_170,DLC_DlcrnetStride16Ms5_NPX_VTAOct7shuffle3_snapshot_170,DLC_DlcrnetStride16Ms5_NPX_VTAOct7shuffle3_snapshot_170,DLC_DlcrnetStride16Ms5_NPX_VTAOct7shuffle3_snapshot_170,DLC_DlcrnetStride16Ms5_NPX_VTAOct7shuffle3_snapshot_170,DLC_DlcrnetStride16Ms5_NPX_VTAOct7shuffle3_snapshot_170,DLC_DlcrnetStride16Ms5_NPX_VTAOct7shuffle3_snapshot_170,DLC_DlcrnetStride16Ms5_NPX_VTAOct7shuffle3_snapshot_170,DLC_DlcrnetStride16Ms5_NPX_VTAOct7shuffle3_snapshot_170,DLC_DlcrnetStride16Ms5_NPX_VTAOct7shuffle3_snapshot_170,DLC_DlcrnetStride16Ms5_NPX_VTAOct7shuffle3_snapshot_170,DLC_DlcrnetStride16Ms5_NPX_VTAOct7shuffle3_snapshot_170,DLC_DlcrnetStride16Ms5_NPX_VTAOct7shuffle3_snapshot_170,DLC_DlcrnetStride16Ms5_NPX_VTAOct7shuffle3_snapshot_170,DLC_DlcrnetStride16Ms5_NPX_VTAOct7shuffle3_snapshot_170,DLC_DlcrnetStride16Ms5_NPX_VTAOct7shuffle3_snapshot_170
1042,334.57501220703125,714.0819702148438,0.9990000128746033,329.3269958496094,751.0789794921875,0.996999979019165,360.36700439453125,728.0430297851562,0.9980000257492065,353.83599853515625,752.7340087890625,0.996999979019165,361.19500732421875,788.81201171875,0.9950000047683716,399.760986328125,758.4180297851562,0.9890000224113464,381.0610046386719,797.5969848632812,0.984000027179718,824.208984375,174.38400268554688,0.9990000128746033,840.8790283203125,202.03900146484375,0.9959999918937683,861.2990112304688,183.64700317382812,0.9980000257492065,865.9340209960938,204.37899780273438,0.9940000176429749,878.8280029296875,244.6009979248047,0.9980000257492065,909.6199951171875,222.38299560546875,0.996999979019165,910.1339721679688,250.6020050048828,0.9980000257492065
1043,338.73199462890625,708.7639770507812,0.9980000257492065,329.02398681640625,744.8839721679688,0.9980000257492065,360.36700439453125,726.0900268554688,0.9959999918937683,351.5220031738281,750.0349731445312,0.9959999918937683,357.4110107421875,788.81201171875,0.996999979019165,398.02899169921875,757.5399780273438,0.9959999918937683,380.7720031738281,798.1719970703125,0.984000027179718,824.218017578125,174.3800048828125,0.9990000128746033,840.8759765625,202.03500366210938,0.9959999918937683,861.2979736328125,183.63499450683594,0.9980000257492065,865.9340209960938,204.375,0.9940000176429749,878.8270263671875,244.59500122070312,0.9980000257492065,909.625,222.40499877929688,0.996999979019165,910.1339721679688,250.5800018310547,0.9980000257492065
1044,342.69500732421875,705.822021484375,0.9990000128746033,329.02398681640625,741.6339721679688,0.9980000257492065,360.4179992675781,725.1840209960938,0.996999979019165,351.489013671875,748.7589721679688,0.996999979019165,353.2120056152344,788.3770141601562,0.9950000047683716,397.7300109863281,757.4210205078125,0.9959999918937683,378.6029968261719,798.9609985351562,0.984000027179718,824.219970703125,174.3780059814453,0.9990000128746033,840.8759765625,202.03500366210938,0.9959999918937683,861.2990112304688,183.63400268554688,0.9980000257492065,865.9340209960938,204.36500549316406,0.9940000176429749,878.8270263671875,244.5919952392578,0.9980000257492065,909.6279907226562,222.44000244140625,0.996999979019165,910.1329956054688,250.57699584960938,0.9980000257492065
1045,343.5459899902344,705.822021484375,0.9990000128746033,329.02398681640625,741.0570068359375,0.9980000257492065,361.33599853515625,725.1840209960938,0.996999979019165,351.4280090332031,748.7589721679688,0.9959999918937683,353.197998046875,788.3770141601562,0.996999979019165,397.65399169921875,757.2109985351562,0.9950000047683716,378.40399169921875,799.6729736328125,0.9769999980926514,824.2210083007812,174.3780059814453,0.9990000128746033,840.8759765625,202.03500366210938,0.9959999918937683,861.2990112304688,183.63400268554688,0.9980000257492065,865.9340209960938,204.36300659179688,0.9940000176429749,878.8259887695312,244.59100341796875,0.9980000257492065,909.6339721679688,222.44000244140625,0.996999979019165,910.1320190429688,250.57699584960938,0.9980000257492065
1046,343.5459899902344,705.7930297851562,0.9980000257492065,329.0840148925781,741.0570068359375,0.9980000257492065,361.33599853515625,725.1669921875,0.9980000257492065,351.2720031738281,748.7589721679688,0.996999979019165,353.197998046875,788.3770141601562,0.996999979019165,397.65399169921875,757.0689697265625,0.9940000176429749,378.2049865722656,799.7589721679688,0.9760000109672546,824.2210083007812,174.3730010986328,0.9990000128746033,840.8759765625,202.03500366210938,0.9959999918937683,861.301025390625,183.63400268554688,0.9980000257492065,865.9359741210938,204.36300659179688,0.9940000176429749,878.8250122070312,244.59100341796875,0.9980000257492065,909.635986328125,222.44000244140625,0.996999979019165,910.1320190429688,250.5760040283203,0.9980000257492065
1047,343.5459899902344,705.5479736328125,0.9990000128746033,329.0840148925781,740.9840087890625,0.9980000257492065,361.33599853515625,725.1669921875,0.9959999918937683,351.3070068359375,748.7589721679688,0.9959999918937683,353.197998046875,788.4609985351562,0.9959999918937683,397.7300109863281,757.0689697265625,0.9940000176429749,378.1289978027344,799.8270263671875,0.9760000109672546,824.2210083007812,174.3730010986328,0.9990000128746033,840.8740234375,202.031005859375,0.9959999918937683,861.302001953125,183.63499450683594,0.9980000257492065,865.9359741210938,204.36500549316406,0.9940000176429749,878.823974609375,244.58999633789062,0.9980000257492065,909.635986328125,222.44000244140625,0.996999979019165,910.1309814453125,250.5760040283203,0.9980000257492065
1048,343.1759948730469,705.5479736328125,0.9990000128746033,329.20599365234375,740.9840087890625,0.9980000257492065,361.2449951171875,724.4710083007812,0.996999979019165,351.3070068359375,748.7069702148438,0.996999979019165,353.2120056152344,788.5040283203125,0.9959999918937683,397.7300109863281,756.906982421875,0.9929999709129333,377.9989929199219,799.8359985351562,0.9760000109672546,824.2260131835938,174.3730010986328,0.9990000128746033,840.8740234375,202.031005859375,0.9959999918937683,861.302001953125,183.63499450683594,0.9980000257492065,865.9340209960938,204.36500549316406,0.9940000176429749,878.823974609375,244.58999633789062,0.9980000257492065,909.6370239257812,222.43699645996094,0.996999979019165,910.1240234375,250.57699584960938,0.9980000257492065
1049,343.1759948730469,705.5479736328125,0.9990000128746033,329.20599365234375,740.9840087890625,0.996999979019165,361.135009765625,724.4710083007812,0.9959999918937683,351.2720031738281,748.7069702148438,0.9959999918937683,353.3169860839844,788.5050048828125,0.9959999918937683,397.65399169921875,755.64501953125,0.9940000176429749,377.9989929199219,799.8359985351562,0.9760000109672546,824.22802734375,174.3730010986328,0.9990000128746033,840.8629760742188,202.031005859375,0.9959999918937683,861.301025390625,183.64500427246094,0.9980000257492065,865.926025390625,204.37100219726562,0.9940000176429749,878.822998046875,244.58900451660156,0.9980000257492065,909.6380004882812,222.43499755859375,0.996999979019165,910.1240234375,250.5780029296875,0.9980000257492065
1050,343.1759948730469,705.3619995117188,0.9990000128746033,329.23199462890625,740.2999877929688,0.9980000257492065,360.947998046875,724.1959838867188,0.996999979019165,351.2720031738281,748.39501953125,0.9959999918937683,353.3389892578125,788.5050048828125,0.9959999918937683,397.62200927734375,755.6339721679688,0.9940000176429749,377.9989929199219,799.8270263671875,0.9760000109672546,824.22802734375,174.3699951171875,0.9990000128746033,840.8629760742188,202.031005859375,0.9959999918937683,861.2940063476562,183.64500427246094,0.9980000257492065,865.9249877929688,204.37100219726562,0.9940000176429749,878.822021484375,244.58900451660156,0.9980000257492065,909.6380004882812,222.4219970703125,0.996999979019165,910.1220092773438,250.5780029296875,0.9980000257492065
1051,343.3550109863281,704.7780151367188,0.9980000257492065,329.62298583984375,739.7230224609375,0.996999979019165,361.135009765625,724.22802734375,0.9959999918937683,350.6239929199219,747.822998046875,0.9940000176429749,353.635986328125,788.4609985351562,0.9959999918937683,397.45098876953125,754.7550048828125,0.9950000047683716,378.0249938964844,799.6439819335938,0.9789999723434448,824.22900390625,174.3679962158203,0.9990000128746033,840.8629760742188,202.031005859375,0.9959999918937683,861.2940063476562,183.64599609375,0.9980000257492065,865.9249877929688,204.3719940185547,0.9940000176429749,878.8189697265625,244.58900451660156,0.9980000257492065,909.6380004882812,222.4219970703125,0.996999979019165,910.1220092773438,250.5780029296875,0.9980000257492065
1052,343.3550109863281,704.7780151367188,0.9990000128746033,329.927001953125,739.7230224609375,0.9980000257492065,360.9830017089844,724.22802734375,0.996999979019165,350.6239929199219,747.822998046875,0.9959999918937683,353.635986328125,788.0159912109375,0.996999979019165,397.447998046875,754.7550048828125,0.9950000047683716,378.0249938964844,799.5449829101562,0.9679999947547913,824.22998046875,174.3679962158203,0.9990000128746033,840.8629760742188,202.0290069580078,0.9959999918937683,861.2940063476562,183.64700317382812,0.9980000257492065,865.926025390625,204.3730010986328,0.9940000176429749,878.8189697265625,244.5919952392578,0.9980000257492065,909.6300048828125,222.4219970703125,0.996999979019165,910.1220092773438,250.5850067138672,0.9980000257492065
1053,343.45098876953125,704.7780151367188,0.9990000128746033,329.927001953125,739.7230224609375,0.9980000257492065,360.9830017089844,724.22802734375,0.996999979019165,350.6239929199219,747.822998046875,0.996999979019165,353.635986328125,787.927001953125,0.996999979019165,397.447998046875,754.7550048828125,0.9950000047683716,378.0249938964844,799.5449829101562,0.9750000238418579,824.22998046875,174.3679962158203,0.9990000128746033,840.8690185546875,202.0290069580078,0.9959999918937683,861.2949829101562,183.65199279785156,0.9980000257492065,865.926025390625,204.3769989013672,0.9940000176429749,878.8170166015625,244.59500122070312,0.9980000257492065,909.6290283203125,222.4219970703125,0.996999979019165,910.1160278320312,250.5850067138672,0.9980000257492065
1054,343.45098876953125,704.8359985351562,0.9990000128746033,330.0350036621094,739.7329711914062,0.9980000257492065,361.1449890136719,724.22802734375,0.9959999918937683,350.6570129394531,747.8610229492188,0.996999979019165,353.3500061035156,787.927001953125,0.996999979019165,397.447998046875,754.9609985351562,0.9950000047683716,377.7909851074219,799.5449829101562,0.9779999852180481,824.2319946289062,174.37600708007812,0.9990000128746033,840.8699951171875,202.0290069580078,0.9959999918937683,861.2999877929688,183.66200256347656,0.9980000257492065,865.926025390625,204.3800048828125,0.9940000176429749,878.8170166015625,244.6009979248047,0.9980000257492065,909.6240234375,222.4199981689453,0.996999979019165,910.1099853515625,250.5850067138672,0.9980000257492065
1055,344.01800537109375,704.8359985351562,0.9990000128746033,330.6239929199219,739.7329711914062,0.9980000257492065,361.6719970703125,724.7039794921875,0.996999979019165,351.56298828125,748.0009765625,0.996999979019165,353.3500061035156,787.927001953125,0.996999979019165,397.45098876953125,755.2449951171875,0.9940000176429749,377.7120056152344,799.7039794921875,0.9779999852180481,824.2319946289062,174.37600708007812,0.9990000128746033,840.8699951171875,202.0290069580078,0.9959999918937683,861.2999877929688,183.66200256347656,0.9980000257492065,865.927001953125,204.3800048828125,0.9940000176429749,878.8189697265625,244.60899353027344,0.9980000257492065,909.6240234375,222.4199981689453,0.996999979019165,910.1099853515625,250.5850067138672,0.9980000257492065
1056,344.5379943847656,705.0490112304688,0.9990000128746033,330.6669921875,739.8070068359375,0.9980000257492065,362.4960021972656,725.0440063476562,0.9980000257492065,351.7120056152344,748.2080078125,0.9959999918937683,353.31201171875,787.8569946289062,0.9959999918937683,397.56500244140625,756.2210083007812,0.9929999709129333,377.7120056152344,799.7039794921875,0.9769999980926514,824.2319946289062,174.37600708007812,0.9990000128746033,840.8699951171875,202.0260009765625,0.9959999918937683,861.2999877929688,183.66200256347656,0.9980000257492065,865.927978515625,204.3769989013672,0.9940000176429749,878.822021484375,244.60899353027344,0.9980000257492065,909.6240234375,222.4250030517578,0.996999979019165,910.1099853515625,250.58399963378906,0.9980000257492065
1057,345.8160095214844,705.0490112304688,0.9980000257492065,331.02398681640625,739.8709716796875,0.9980000257492065,363.4700012207031,725.0449829101562,0.996999979019165,352.16900634765625,748.2080078125,0.9959999918937683,353.31201171875,787.8569946289062,0.9959999918937683,397.56500244140625,756.2210083007812,0.9940000176429749,377.7120056152344,799.7039794921875,0.9760000109672546,824.2319946289062,174.35499572753906,0.9990000128746033,840.8660278320312,202.01100158691406,0.9959999918937683,861.2969970703125,183.63400268554688,0.9980000257492065,865.9290161132812,204.36700439453125,0.9940000176429749,878.8300170898438,244.60699462890625,0.9980000257492065,909.6259765625,222.4250030517578,0.996999979019165,910.114990234375,250.58099365234375,0.9980000257492065
1058,345.8160095214844,705.0490112304688,0.9980000257492065,331.0740051269531,739.8709716796875,0.9980000257492065,363.4700012207031,725.0449829101562,0.9980000257492065,352.1940002441406,748.2650146484375,0.9959999918937683,353.31201171875,787.8569946289062,0.9959999918937683,397.5690002441406,756.2210083007812,0.9940000176429749,378.2510070800781,799.2449951171875,0.9760000109672546,824.2349853515625,174.35400390625,0.9990000128746033,840.8660278320312,202.00799560546875,0.9959999918937683,861.2969970703125,183.63400268554688,0.9980000257492065,865.9320068359375,204.36599731445312,0.9940000176429749,878.8309936523438,244.60699462890625,0.9980000257492065,909.6279907226562,222.4250030517578,0.996999979019165,910.114990234375,250.58099365234375,0.9980000257492065
1059,345.8160095214844,705.0490112304688,0.9980000257492065,331.0889892578125,739.8709716796875,0.9980000257492065,363.4700012207031,725.0440063476562,0.9980000257492065,352.1940002441406,748.2650146484375,0.9959999918937683,353.3059997558594,787.7949829101562,0.9959999918937683,397.5690002441406,756.1539916992188,0.9940000176429749,378.2510070800781,799.2449951171875,0.9760000109672546,824.2349853515625,174.3470001220703,0.9990000128746033,840.8660278320312,202.00799560546875,0.9959999918937683,861.2969970703125,183.6320037841797,0.9980000257492065,865.9340209960938,204.36599731445312,0.9940000176429749,878.8309936523438,244.60400390625,0.9980000257492065,909.6300048828125,222.427001953125,0.996999979019165,910.114990234375,250.58099365234375,0.9980000257492065
1060,344.86199951171875,705.22998046875,0.9990000128746033,331.1090087890625,739.9019775390625,0.9980000257492065,362.63299560546875,724.7999877929688,0.9980000257492065,352.1940002441406,748.1710205078125,0.9959999918937683,353.15899658203125,787.780029296875,0.9959999918937683,397.5690002441406,756.1539916992188,0.9940000176429749,378.2510070800781,799.2449951171875,0.9779999852180481,824.2349853515625,174.34500122070312,0.9990000128746033,840.8679809570312,202.0070037841797,0.9959999918937683,861.31201171875,183.6320037841797,0.9980000257492065,865.9459838867188,204.36599731445312,0.9940000176429749,878.8309936523438,244.5959930419922,0.9980000257492065,909.6409912109375,222.44000244140625,0.996999979019165,910.10400390625,250.58099365234375,0.9980000257492065
1061,344.7040100097656,705.22998046875,0.9990000128746033,331.1090087890625,739.9019775390625,0.9980000257492065,362.63299560546875,724.7999877929688,0.9980000257492065,352.1940002441406,748.1710205078125,0.9959999918937683,353.1080017089844,787.7730102539062,0.9959999918937683,397.5559997558594,756.1539916992188,0.9929999709129333,378.0769958496094,799.302001953125,0.9779999852180481,824.218994140625,174.34100341796875,0.9990000128746033,840.8709716796875,202.0030059814453,0.9959999918937683,861.323974609375,183.6320037841797,0.9980000257492065,865.947998046875,204.36500549316406,0.9940000176429749,878.8209838867188,244.59500122070312,0.9980000257492065,909.64599609375,222.44200134277344,0.996999979019165,910.0689697265625,250.58799743652344,0.9980000257492065
1062,344.6910095214844,705.2420043945312,0.9990000128746033,331.197998046875,739.906982421875,0.9980000257492065,362.63299560546875,724.7999877929688,0.9980000257492065,352.2179870605469,748.2890014648438,0.9959999918937683,352.9830017089844,787.72998046875,0.9959999918937683,397.5559997558594,757.3170166015625,0.9929999709129333,377.8429870605469,799.4249877929688,0.9800000190734863,824.2169799804688,174.33999633789062,0.9990000128746033,840.8779907226562,202.0030059814453,0.9959999918937683,861.3250122070312,183.63099670410156,0.9980000257492065,865.947998046875,204.36500549316406,0.9940000176429749,878.7960205078125,244.58900451660156,0.9980000257492065,909.6480102539062,222.44200134277344,0.996999979019165,910.0670166015625,250.6009979248047,0.9980000257492065
1063,344.6889953613281,705.2420043945312,0.9980000257492065,331.197998046875,739.906982421875,0.9980000257492065,362.90399169921875,725.0449829101562,0.9980000257492065,352.2179870605469,748.1710205078125,0.9950000047683716,351.7720031738281,787.5750122070312,0.9950000047683716,396.3349914550781,765.7630004882812,0.9919999837875366,377.447998046875,799.6409912109375,0.9869999885559082,824.2169799804688,174.33999633789062,0.9990000128746033,840.8779907226562,202.00999450683594,0.9959999918937683,861.3350219726562,183.63099670410156,0.9980000257492065,865.9569702148438,204.36500549316406,0.9940000176429749,878.7960205078125,244.58900451660156,0.9980000257492065,909.6480102539062,222.44200134277344,0.996999979019165,910.0609741210938,250.6020050048828,0.9980000257492065
1064,344.614013671875,705.2420043945312,0.9990000128746033,331.197998046875,740.2670288085938,0.996999979019165,363.0,725.4429931640625,0.9980000257492065,352.2179870605469,748.1500244140625,0.9950000047683716,351.42999267578125,786.7969970703125,0.9950000047683716,396.2030029296875,767.5830078125,0.9909999966621399,374.5140075683594,800.2579956054688,0.996999979019165,824.218994140625,174.33999633789062,0.9990000128746033,840.8779907226562,202.0050048828125,0.9959999918937683,861.3410034179688,183.63099670410156,0.9980000257492065,865.958984375,204.36500549316406,0.9940000176429749,878.7919921875,244.58900451660156,0.9980000257492065,909.64599609375,222.4499969482422,0.996999979019165,910.0579833984375,250.60699462890625,0.9980000257492065
1065,344.50799560546875,705.0900268554688,0.9980000257492065,330.5260009765625,740.7109985351562,0.9980000257492065,363.0199890136719,725.4429931640625,0.9980000257492065,352.12799072265625,748.302001953125,0.9959999918937683,351.42999267578125,786.5499877929688,0.9950000047683716,396.2030029296875,767.5830078125,0.9869999885559082,374.5140075683594,800.2579956054688,0.9929999709129333,824.2349853515625,174.33799743652344,0.9990000128746033,840.8790283203125,202.00999450683594,0.9959999918937683,861.35302734375,183.63800048828125,0.9980000257492065,865.97998046875,204.38400268554688,0.9940000176429749,878.7919921875,244.58900451660156,0.9980000257492065,909.6400146484375,222.46200561523438,0.996999979019165,910.0570068359375,250.6199951171875,0.9980000257492065
1066,344.1990051269531,705.0869750976562,0.9980000257492065,330.5260009765625,740.7109985351562,0.9980000257492065,363.0199890136719,725.4429931640625,0.9980000257492065,352.00799560546875,748.1500244140625,0.996999979019165,351.42999267578125,786.5499877929688,0.9950000047683716,396.2030029296875,767.5830078125,0.9819999933242798,374.5140075683594,800.2579956054688,0.9929999709129333,824.2349853515625,174.33799743652344,0.9990000128746033,840.8839721679688,202.00999450683594,0.9959999918937683,861.35400390625,183.63800048828125,0.9980000257492065,865.9840087890625,204.38400268554688,0.9940000176429749,878.791015625,244.59500122070312,0.9980000257492065,909.6389770507812,222.46200561523438,0.996999979019165,910.0570068359375,250.62100219726562,0.9980000257492065
1067,344.1199951171875,705.0449829101562,0.9990000128746033,330.5260009765625,740.7109985351562,0.9980000257492065,363.0,725.323974609375,0.9980000257492065,352.00799560546875,748.052001953125,0.9959999918937683,352.1659851074219,786.7969970703125,0.9959999918937683,397.3080139160156,762.656005859375,0.9860000014305115,377.4320068359375,799.9010009765625,0.9959999918937683,824.2349853515625,174.33799743652344,0.9990000128746033,840.8839721679688,202.0050048828125,0.9959999918937683,861.35400390625,183.63800048828125,0.9980000257492065,865.9869995117188,204.38400268554688,0.9940000176429749,878.791015625,244.5970001220703,0.9980000257492065,909.635986328125,222.46400451660156,0.996999979019165,910.0570068359375,250.62100219726562,0.9980000257492065
1068,344.1199951171875,705.0440063476562,0.9990000128746033,331.1029968261719,740.1959838867188,0.9980000257492065,362.7969970703125,724.458984375,0.996999979019165,352.12799072265625,747.9600219726562,0.9959999918937683,352.656005859375,786.9970092773438,0.996999979019165,397.4519958496094,761.5750122070312,0.9929999709129333,377.6700134277344,799.9010009765625,0.968999981880188,824.2360229492188,174.33799743652344,0.9990000128746033,840.8839721679688,202.00399780273438,0.9959999918937683,861.35400390625,183.63600158691406,0.9980000257492065,865.9840087890625,204.3820037841797,0.9940000176429749,878.7899780273438,244.5970001220703,0.9980000257492065,909.635986328125,222.46200561523438,0.996999979019165,910.0570068359375,250.62100219726562,0.9980000257492065
1069,344.1990051269531,704.93701171875,0.9990000128746033,331.1029968261719,740.1589965820312,0.9980000257492065,362.7969970703125,724.458984375,0.9980000257492065,352.3240051269531,747.9600219726562,0.9959999918937683,352.69500732421875,787.5419921875,0.9959999918937683,397.5769958496094,757.5059814453125,0.9929999709129333,377.6700134277344,799.9010009765625,0.9789999723434448,824.2349853515625,174.33700561523438,0.9990000128746033,840.8839721679688,202.00399780273438,0.9959999918937683,861.35400390625,183.63400268554688,0.9980000257492065,865.9849853515625,204.3820037841797,0.9940000176429749,878.7899780273438,244.5970001220703,0.9980000257492065,909.6339721679688,222.46099853515625,0.996999979019165,910.0599975585938,250.62100219726562,0.9980000257492065
1070,344.3320007324219,704.9039916992188,0.9990000128746033,331.1610107421875,740.1290283203125,0.9980000257492065,362.7969970703125,724.458984375,0.9980000257492065,352.3699951171875,747.9559936523438,0.9959999918937683,352.72900390625,787.5540161132812,0.9959999918937683,397.6830139160156,757.5059814453125,0.9929999709129333,377.6700134277344,799.9520263671875,0.9800000190734863,824.2349853515625,174.33599853515625,0.9990000128746033,840.8839721679688,202.00399780273438,0.9959999918937683,861.35400390625,183.63400268554688,0.9980000257492065,865.9849853515625,204.3820037841797,0.9940000176429749,878.7890014648438,244.5959930419922,0.9980000257492065,909.6320190429688,222.46099853515625,0.996999979019165,910.0599975585938,250.62100219726562,0.9980000257492065
1071,344.56500244140625,704.8419799804688,0.9980000257492065,331.1029968261719,740.0449829101562,0.9980000257492065,362.98199462890625,724.5579833984375,0.9980000257492065,352.4460144042969,747.9600219726562,0.9959999918937683,352.72900390625,787.5540161132812,0.9959999918937683,397.7080078125,757.5059814453125,0.9929999709129333,377.6419982910156,799.97998046875,0.9800000190734863,824.2319946289062,174.33599853515625,0.9990000128746033,840.8829956054688,202.0030059814453,0.9959999918937683,861.35400390625,183.62899780273438,0.9980000257492065,865.9819946289062,204.3820037841797,0.9940000176429749,878.7839965820312,244.593994140625,0.9980000257492065,909.6309814453125,222.46099853515625,0.996999979019165,910.0599975585938,250.6179962158203,0.9980000257492065
1072,344.843994140625,704.4600219726562,0.9980000257492065,331.0610046386719,739.9849853515625,0.9980000257492065,362.98199462890625,724.5689697265625,0.9980000257492065,352.5140075683594,747.9600219726562,0.9959999918937683,352.72900390625,787.5570068359375,0.9959999918937683,397.7309875488281,757.6740112304688,0.9929999709129333,377.57000732421875,800.052978515625,0.9810000061988831,824.2310180664062,174.3350067138672,0.9990000128746033,840.8820190429688,202.0019989013672,0.9959999918937683,861.35400390625,183.62899780273438,0.9980000257492065,865.9760131835938,204.3820037841797,0.9940000176429749,878.781005859375,244.58999633789062,0.9980000257492065,909.6309814453125,222.46099853515625,0.996999979019165,910.0599975585938,250.61300659179688,0.9980000257492065
1073,344.843994140625,704.4030151367188,0.9980000257492065,330.9840087890625,739.9849853515625,0.9980000257492065,363.1109924316406,724.6170043945312,0.9980000257492065,352.70098876953125,748.0150146484375,0.9959999918937683,352.4590148925781,787.5570068359375,0.9950000047683716,397.7309875488281,758.1519775390625,0.9919999837875366,377.30499267578125,800.0670166015625,0.9819999933242798,824.2310180664062,174.3350067138672,0.9990000128746033,840.8720092773438,202.0019989013672,0.9959999918937683,861.3419799804688,183.62100219726562,0.9980000257492065,865.968994140625,204.3800048828125,0.9940000176429749,878.7780151367188,244.5850067138672,0.9980000257492065,909.6309814453125,222.46200561523438,0.996999979019165,910.0599975585938,250.61000061035156,0.9980000257492065
1074,344.843994140625,697.9760131835938,0.9990000128746033,330.35699462890625,739.9849853515625,0.9980000257492065,363.30999755859375,725.6909790039062,0.9980000257492065,352.72601318359375,748.0150146484375,0.9959999918937683,352.0539855957031,787.5570068359375,0.9950000047683716,397.7309875488281,758.1519775390625,0.9919999837875366,377.30499267578125,800.0670166015625,0.9819999933242798,824.2169799804688,174.33599853515625,0.9990000128746033,840.8569946289062,202.00100708007812,0.9959999918937683,861.3159790039062,183.6009979248047,0.9980000257492065,865.9409790039062,204.375,0.9940000176429749,878.77197265625,244.5850067138672,0.9980000257492065,909.6279907226562,222.46200561523438,0.996999979019165,910.0599975585938,250.60499572753906,0.9980000257492065
1075,341.9859924316406,695.3699951171875,0.9980000257492065,329.3689880371094,742.2369995117188,0.9980000257492065,363.3840026855469,726.3060302734375,0.996999979019165,353.4490051269531,748.0269775390625,0.9950000047683716,351.7659912109375,787.468017578125,0.9959999918937683,397.5849914550781,758.1849975585938,0.9940000176429749,377.281005859375,800.0670166015625,0.984000027179718,824.2119750976562,174.33999633789062,0.9990000128746033,840.8569946289062,201.9969940185547,0.9959999918937683,861.3159790039062,183.5970001220703,0.9980000257492065,865.9409790039062,204.3699951171875,0.9940000176429749,878.77197265625,244.5850067138672,0.9980000257492065,909.6279907226562,222.46499633789062,0.996999979019165,910.0599975585938,250.60499572753906,0.9980000257492065
1076,341.9859924316406,695.1909790039062,0.9980000257492065,329.3689880371094,742.2369995117188,0.9980000257492065,363.3840026855469,726.9349975585938,0.996999979019165,353.4490051269531,748.0269775390625,0.9959999918937683,351.56298828125,787.3930053710938,0.9959999918937683,397.08099365234375,758.18798828125,0.9940000176429749,377.281005859375,799.9340209960938,0.9819999933242798,824.2119750976562,174.33299255371094,0.9990000128746033,840.8569946289062,201.99400329589844,0.9959999918937683,861.3159790039062,183.5970001220703,0.9980000257492065,865.9409790039062,204.3699951171875,0.9940000176429749,878.77197265625,244.58599853515625,0.9980000257492065,909.6279907226562,222.46499633789062,0.996999979019165,910.0609741210938,250.60699462890625,0.9980000257492065
